,Open Bid_x,Open Bid_x,Open2,Short Swap USDPLN,2.9889
2019-09-22,2.28,2.28,1.4,-9.904676794757226e-06,3.92073
2019-09-23,2.28,2.28,1.54,-8.862079237414357e-06,3.96349
2019-09-24,2.11,2.11,1.46,-8.028259473346177e-06,3.96846
2019-09-25,2.03,2.03,1.8,-4.766600920447074e-06,3.9794
2019-09-26,2.03,2.03,1.98,-3.2873109796186703e-06,3.99368
2019-09-27,2.03,2.03,1.64,-6.081525312294547e-06,3.98118
2019-09-29,1.93,1.93,1.4,-6.813417190775684e-06,3.98118
2019-09-30,1.9,1.9,1.58,-6.384742951907132e-06,3.9966
2019-10-01,1.95,1.95,1.58,-5.381944444444443e-06,3.99439
2019-10-02,2.0,2.0,1.57,-5.811965811965808e-06,3.96615
2019-10-03,1.9,1.9,1.45,-6.172839506172836e-06,3.93596
2019-10-04,1.8,1.8,1.48,-4.425612052730698e-06,3.91133
2019-10-06,1.88,1.8,1.48,-4.425612052730698e-06,3.91133
2019-10-07,1.88,1.88,1.55,-5.147319843805468e-06,3.9314
2019-10-08,1.83,1.83,1.46,-5.591630591630592e-06,3.93661
2019-10-09,1.83,1.83,1.47,-5.501443001443004e-06,3.92951
2019-10-10,1.83,1.83,1.47,-5.501443001443004e-06,3.90955
2019-10-11,1.8,1.8,1.48,-5.191256830601093e-06,3.87564
2019-10-13,1.8,1.8,1.48,-5.191256830601093e-06,3.87564
2019-10-14,1.8,1.8,1.47,-5.282331511839711e-06,3.88747
2019-10-15,1.8,1.8,1.43,-5.6466302367941724e-06,3.8836
2019-10-16,1.88,1.88,1.46,-5.946041888533902e-06,3.86257
2019-10-17,1.8,1.8,1.44,-5.185185185185184e-06,3.83903
2019-10-18,1.88,1.88,1.42,-6.30102946396876e-06,3.80735
2019-10-20,1.83,1.88,1.42,-6.30102946396876e-06,3.80735
2019-10-21,1.83,1.83,1.42,-5.9523809523809525e-06,3.82538
2019-10-22,1.83,1.83,1.47,-5.501443001443004e-06,3.82923
2019-10-23,1.83,1.83,1.43,-5.862193362193365e-06,3.83171
2019-10-24,1.8,1.8,1.44,-5.185185185185184e-06,3.827
2019-10-25,1.75,1.75,1.48,-5.191256830601093e-06,3.84225
2019-10-27,1.75,1.75,1.48,-5.191256830601093e-06,3.84225
2019-10-28,1.75,1.75,1.48,-5.191256830601093e-06,3.84618
2019-10-29,1.68,1.68,1.65,-3.076062639821029e-06,3.83275
2019-10-30,1.64,1.64,1.44,-4.724111866969009e-06,3.80575
2019-10-31,1.62,1.62,1.44,-4.161827332559043e-06,3.80999
2019-11-01,1.61,1.61,1.51,-3.399378399378403e-06,3.78215
2019-11-03,1.59,1.61,1.51,-3.399378399378403e-06,3.78215
2019-11-04,1.59,1.59,1.49,-3.4233176838810597e-06,3.80316
2019-11-05,1.59,1.59,1.52,-3.1298904538341143e-06,3.82631
2019-11-06,1.59,1.59,1.53,-3.0320813771517958e-06,3.84503
2019-11-07,1.59,1.59,1.54,-2.9342723004694827e-06,3.84352
2019-11-08,1.59,1.59,1.52,-3.1298904538341143e-06,3.8521
2019-11-11,1.59,1.59,1.56,-2.7386541471048508e-06,3.8624
2019-11-12,1.59,1.59,1.6,-2.347417840375584e-06,3.86972
2019-11-13,1.57,1.57,1.59,-2.2655634357762066e-06,3.87051
2019-11-14,1.57,1.57,1.48,-3.3490937746256917e-06,3.88096
2019-11-15,1.57,1.57,1.51,-3.053585500394017e-06,3.86207
2019-11-18,1.56,1.56,1.53,-2.7678924476077474e-06,3.84979
2019-11-19,1.56,1.56,1.51,-2.9655990510083065e-06,3.8593
2019-11-20,1.54,1.54,1.49,-2.9868578255675e-06,3.87134
2019-11-21,1.55,1.55,1.47,-1.8867924528301912e-06,3.87106
2019-11-22,1.54,1.54,1.51,-2.787733970529671e-06,3.8673
2019-11-25,1.54,1.54,1.56,-2.826510721247563e-06,3.89256
2019-11-26,1.53,1.53,1.59,-1.8984812150279807e-06,3.89789
2019-11-27,1.52,1.52,1.74,-3.008423586040896e-07,3.90701
2019-11-28,1.51,1.51,1.64,-1.2077294685990362e-06,3.91021
2019-11-29,1.51,1.51,1.66,-1.0064412238325234e-06,3.9019
2019-11-30,1.51,1.51,1.2,-5.636070853462155e-06,3.9019
2019-12-02,1.51,1.51,1.61,-1.5096618357487863e-06,3.86178
2019-12-03,1.53,1.53,1.63,-1.498800959232617e-06,3.8558
2019-12-04,1.53,1.53,1.55,-2.2981614708233453e-06,3.84807
2019-12-05,1.53,1.53,1.45,-3.297362110311752e-06,3.83954
2019-12-06,1.52,1.52,1.44,-3.309265944645006e-06,3.8447
2019-12-09,1.52,1.52,1.44,-3.309265944645006e-06,3.86198
2019-12-10,1.56,1.56,1.55,-2.5701858442071973e-06,3.86102
2019-12-11,1.54,1.54,1.55,-2.389486260454003e-06,3.84055
2019-12-12,1.53,1.53,1.45,-3.297362110311752e-06,3.80787
2019-12-13,1.53,1.53,1.5,-2.797761790567547e-06,3.82036
2019-12-16,1.53,1.53,1.51,-2.69784172661871e-06,3.80832
2019-12-17,1.54,1.54,1.57,-2.1903624054161648e-06,3.811
2019-12-18,1.54,1.54,1.57,-2.1903624054161648e-06,3.81335
2019-12-19,1.54,1.54,1.31,-4.778972520908004e-06,3.82514
2019-12-20,1.54,1.54,1.28,-5.077658303464754e-06,3.81585
2019-12-23,1.54,1.54,1.53,-2.5886101154918327e-06,3.83516
2019-12-24,1.6,1.6,4.05,2.3232323232323225e-05,3.8341
2019-12-26,1.6,1.6,4.05,2.3232323232323225e-05,3.82257
2019-12-27,2.03,2.03,4.05,9.332745443856556e-06,3.7868
2019-12-30,1.78,1.78,2.1,-3.0332056194125137e-06,3.79057
2019-12-31,1.55,1.55,1.58,-2.1825396825396807e-06,3.78439
2020-01-02,1.57,1.57,1.57,-2.4625689519306525e-06,3.78334
2020-01-03,1.55,1.55,1.4,-3.968253968253966e-06,3.7933
2020-01-06,1.55,1.55,1.38,-4.166666666666668e-06,3.77581
2020-01-07,1.53,1.53,1.39,-3.896882494004803e-06,3.77873
2020-01-08,1.53,1.53,1.31,-4.696243005595525e-06,3.79621
2020-01-09,1.51,1.51,1.27,-4.931561996779385e-06,3.80593
2020-01-10,1.51,1.51,1.32,-4.428341384863119e-06,3.80098
2020-01-13,1.54,1.54,1.32,-4.679410593389086e-06,3.79635
2020-01-14,1.51,1.51,1.17,-5.938003220611915e-06,3.75504
2020-01-15,1.51,1.51,1.13,-6.340579710144928e-06,3.7646
2020-01-16,1.5,1.5,1.19,-5.656565656565656e-06,3.77365
2020-01-17,1.49,1.49,1.27,-4.764801297648015e-06,3.79955
2020-01-20,1.49,1.49,1.27,-4.764801297648015e-06,3.81646
2020-01-21,1.49,1.49,1.34,-4.312073806658647e-06,3.7923
2020-01-22,1.49,1.49,1.32,-4.257907542579073e-06,3.81333
2020-01-23,1.49,1.49,1.22,-5.271695052716953e-06,3.81924
2020-01-24,1.49,1.49,1.25,-4.96755879967559e-06,3.83169
2020-01-27,1.49,1.49,1.23,-5.170316301703164e-06,3.85745
2020-01-28,1.49,1.49,1.25,-4.96755879967559e-06,3.851
2020-01-29,1.49,1.49,1.35,-3.953771289537712e-06,3.87472
2020-01-30,1.49,1.49,1.33,-4.156528791565291e-06,3.88237
2020-01-31,1.52,1.52,1.36,-4.111512234255914e-06,3.86728
2020-02-03,1.52,1.52,1.4,-3.7103890894504616e-06,3.8712
2020-02-04,1.52,1.52,1.42,-3.509827517047734e-06,3.8464
2020-02-05,1.52,1.52,1.4,-3.7103890894504616e-06,3.84895
2020-02-06,1.52,1.52,1.36,-4.111512234255914e-06,3.85285
2020-02-07,1.6,1.6,1.33,-4.242424242424242e-06,3.87593
2020-02-10,1.52,1.52,1.31,-4.6129161652627365e-06,3.89032
2020-02-11,1.51,1.51,1.38,-3.824476650563606e-06,3.8896
2020-02-12,1.51,1.51,1.4,-3.6231884057970983e-06,3.89399
2020-02-13,1.51,1.51,1.39,-3.723832528180355e-06,3.89103
2020-02-14,1.51,1.51,1.39,-3.723832528180355e-06,3.90626
2020-02-17,1.51,1.51,1.39,-3.723832528180355e-06,3.9034
2020-02-18,1.5,1.5,1.42,-3.3333333333333333e-06,3.9299
2020-02-19,1.5,1.51,1.44,-3.2206119162640894e-06,3.92532
2020-02-20,1.5,1.51,1.45,-3.1199677938808323e-06,3.94929
2020-02-21,1.5,1.51,1.4,-3.6231884057970983e-06,3.94382
2020-02-24,1.5,1.51,1.39,-3.723832528180355e-06,3.9576
2020-02-25,1.5,1.51,1.45,-3.1199677938808323e-06,3.9484
2020-02-26,1.5,1.51,1.49,-2.717391304347823e-06,3.94196
2020-02-27,1.51,1.51,1.55,-2.113526570048309e-06,3.924
2020-02-28,1.51,1.51,1.55,-2.113526570048309e-06,3.89546
2020-03-02,1.51,1.51,1.55,-2.113526570048309e-06,3.85278
2020-03-03,1.56,1.56,1.59,-2.174772637406092e-06,3.82915
2020-03-04,1.01,1.01,1.7,5.408062930186826e-06,3.82575
2020-03-05,1.03,1.03,1.56,3.4113060428849884e-06,3.82459
2020-03-06,1.03,1.03,1.53,3.0458089668615988e-06,3.7506
2020-03-07,1.03,1.03,1.1,-2.192982456140352e-06,3.7506
2020-03-09,1.03,1.03,1.53,3.0458089668615988e-06,3.74812
2020-03-10,0.76,0.76,1.77,9.573894282632148e-06,3.77814
2020-03-11,0.87,0.87,1.68,6.528417818740399e-06,3.79027
2020-03-12,0.8,0.8,1.56,6.084656084656082e-06,3.82795
2020-03-13,0.7,0.7,1.81,4.745370370370372e-06,3.8737
2020-03-16,0.96,0.96,1.81,3.95212285456188e-06,3.90473
2020-03-17,1.1,1.1,3.06,2.467700258397934e-05,3.97618
2020-03-18,0.83,0.83,1.1,-1.01936799184505e-06,4.0341
2020-03-19,0.59,0.59,1.13,2.7205040091637997e-06,4.1193
2020-03-20,0.23,0.23,1.38,1.40646976090014e-05,4.1393
2020-03-23,0.23,0.23,0.43,-2.6371308016877657e-06,4.152
2020-03-24,0.28,0.28,1.0,4.335260115606939e-06,4.21734
2020-03-25,0.16,0.16,1.05,3.683241252302023e-06,4.16178
2020-03-26,0.19,0.19,0.95,1.6606280193236758e-06,4.06684
2020-03-27,0.18,0.18,0.8,-4.553734061930788e-07,4.04695
2020-03-30,0.16,0.16,0.85,6.13873542050336e-07,4.07524
2020-03-31,0.16,0.16,0.85,6.13873542050336e-07,4.10679
2020-04-01,0.16,0.16,0.61,1.8395879323031607e-06,4.12307
2020-04-02,0.18,0.18,0.47,-3.472222222222225e-06,4.17686
2020-04-03,0.18,0.18,0.58,-1.6534391534391535e-06,4.20795
2020-04-06,0.03,0.03,0.58,0.0,4.19437
2020-04-07,0.08,0.08,1.0,7.383966244725734e-06,4.13592
2020-04-08,0.08,0.08,1.1,9.142053445850911e-06,4.14176
2020-04-09,0.08,0.08,0.4,-3.1645569620253183e-06,4.14559
2020-04-10,0.08,0.03,0.1,-7.806826434277415e-06,4.1329
2020-04-13,0.08,0.03,0.1,-7.806826434277415e-06,4.14173
2020-04-14,0.03,0.03,0.45,-1.4524328249818458e-06,4.10368
2020-04-15,0.03,0.03,0.81,6.193693693693696e-06,4.11303
2020-04-16,0.03,0.03,0.99,1.087801087801088e-05,4.14126
2020-04-17,0.03,0.03,0.67,4.662004662004664e-06,4.14124
2020-04-20,0.03,0.03,0.67,4.662004662004664e-06,4.14257
2020-04-21,0.03,0.03,0.4,-5.827505827505845e-07,4.1616
2020-04-22,0.02,0.02,0.42,5.935422602089267e-06,4.16137
2020-04-23,0.03,0.03,0.4,4.02576489533013e-07,4.18618
2020-04-24,-0.02,-0.02,0.4,1.4619883040935657e-06,4.17713
2020-04-27,-0.02,-0.02,0.3,-6.265664160401017e-07,4.15969
2020-04-28,-0.02,-0.02,0.49,4.557291666666667e-06,4.16729
2020-04-29,-0.02,-0.02,0.37,1.953125e-06,4.15107
2020-04-30,-0.02,-0.02,0.37,1.953125e-06,4.13299
2020-05-01,-0.02,-0.02,0.37,1.953125e-06,4.13334
2020-05-04,-0.02,-0.02,0.37,1.953125e-06,4.1571
2020-05-05,-0.02,-0.02,0.4,3.839205058717253e-06,4.15523
2020-05-06,-0.02,-0.02,0.38,3.38753387533875e-06,4.17745
2020-05-07,-0.02,-0.02,0.35,2.7100271002710047e-06,4.19257
2020-05-08,-0.02,-0.02,0.3,1.580849141824751e-06,4.179
2020-05-11,-0.02,-0.02,0.3,1.580849141824751e-06,4.1868
2020-05-12,-0.02,-0.02,0.32,2.032520325203254e-06,4.1815
2020-05-13,-0.02,-0.02,0.42,4.290876242095756e-06,4.18776
2020-05-14,-0.02,-0.02,0.48,5.6458897922312585e-06,4.20615
2020-05-15,-0.02,-0.02,0.5,6.097560975609755e-06,4.20467
2020-05-16,-0.02,-0.02,0.1,-2.9358626919602503e-06,4.20467
2020-05-18,-0.02,-0.02,0.5,6.097560975609755e-06,4.17054
2020-05-19,-0.02,-0.02,0.45,4.968383017163508e-06,4.14566
2020-05-20,-0.02,-0.02,0.38,3.38753387533875e-06,4.1181
2020-05-21,-0.02,-0.02,0.3,1.580849141824751e-06,4.1071
2020-05-22,-0.02,-0.02,0.28,1.1291779584462542e-06,4.1259
2020-05-25,-0.02,-0.02,0.3,1.580849141824751e-06,4.1159
2020-05-26,-0.02,-0.02,0.3,1.580849141824751e-06,4.02673
2020-05-27,-0.02,-0.02,0.42,4.290876242095756e-06,4.00562
2020-05-28,-0.02,-0.02,0.42,4.290876242095756e-06,4.00244
2020-05-29,-0.02,-0.02,0.16,-1.580849141824754e-06,3.97822
2020-06-01,-0.02,-0.02,0.45,4.968383017163508e-06,3.94694
2020-06-02,-0.02,-0.02,0.16,-1.580849141824754e-06,3.90285
2020-06-03,-0.02,-0.02,0.15,-1.8066847335140025e-06,3.89436
2020-06-04,-0.02,-0.02,0.02,-4.742547425474252e-06,3.88601
2020-06-05,-0.01,-0.01,0.05,-4.2562724014336906e-06,3.8835
2020-06-08,-0.01,-0.01,0.01,-5.152329749103941e-06,3.90051
2020-06-09,-0.01,-0.01,-0.01,-5.600358422939069e-06,3.89542
2020-06-10,-0.01,-0.01,-0.01,-5.600358422939069e-06,3.88998
2020-06-11,-0.01,-0.01,0.06,-4.032258064516128e-06,3.91514
2020-06-12,-0.01,-0.01,0.07,-3.808243727598566e-06,3.91978
2020-06-15,0.1,0.1,0.07,-5.761316872427983e-06,3.88016
2020-06-16,0.07,0.07,0.07,-3.4153005464480853e-06,3.88782
2020-06-17,0.15,0.15,0.05,-5.341880341880341e-06,3.93442
2020-06-18,0.15,0.15,0.01,-6.196581196581196e-06,3.9508
2020-06-19,0.1,0.1,0.01,-2.502502502502505e-06,3.95288
2020-06-22,0.15,0.15,-0.1,-8.547008547008548e-06,3.92773
2020-06-23,0.02,0.02,-0.11,-8.31146106736658e-06,3.91255
2020-06-24,0.02,0.02,-0.06,-7.217847769028873e-06,3.92243
2020-06-25,0.02,0.02,-0.08,-7.655293088363953e-06,3.95296
2020-06-26,0.08,0.08,-0.09,-7.2267389340560064e-06,3.9621
2020-06-29,0.08,0.08,-0.09,-7.2267389340560064e-06,3.95489
2020-06-30,0.08,0.08,-0.05,-6.323396567299007e-06,3.93851
2020-07-01,0.08,0.08,-0.02,-5.645889792231255e-06,3.94647
2020-07-02,0.01,0.01,0.01,-5.511463844797177e-06,3.94728
2020-07-03,0.01,0.01,-0.01,-5.9523809523809525e-06,3.9512
2020-07-06,0.01,0.01,0.01,-5.511463844797177e-06,3.9319
2020-07-07,0.01,0.01,-0.03,-6.393298059964729e-06,3.94359
2020-07-08,0.03,0.03,-0.03,-6.727430555555556e-06,3.93477
2020-07-09,0.01,0.01,-0.05,-6.834215167548501e-06,3.93009
2020-07-10,0.01,0.01,-0.1,-7.936507936507936e-06,3.93636
2020-07-13,0.03,0.03,-0.1,-8.246527777777777e-06,3.93557
2020-07-14,0.03,0.03,0.05,-4.991319444444444e-06,3.91155
2020-07-15,0.03,0.03,-0.12,-8.680555555555556e-06,3.90002
2020-07-16,0.03,0.03,-0.08,-7.8125e-06,3.91103
2020-07-17,0.03,0.03,-0.06,-7.378472222222225e-06,3.90242
2020-07-18,0.03,0.03,-0.1,-8.246527777777777e-06,3.90242
2020-07-20,0.03,0.03,-0.01,-6.293402777777778e-06,3.87793
2020-07-21,0.03,0.03,0.01,-5.859375e-06,3.83414
2020-07-22,0.03,0.03,-0.05,-7.161458333333333e-06,3.8074
2020-07-23,0.17,0.17,-0.11,-1.2517146776406034e-05,3.78439
2020-07-24,0.03,0.03,-0.09,-8.029513888888888e-06,3.73697
2020-07-27,0.03,0.03,-0.1,-8.246527777777777e-06,3.7257
2020-07-28,0.03,0.03,-0.14,-9.114583333333334e-06,3.73775
2020-07-29,0.03,0.03,-0.12,-8.680555555555556e-06,3.72178
2020-07-30,0.03,0.03,-0.12,-8.680555555555556e-06,3.69765
2020-07-31,0.03,0.03,-0.15,-9.331597222222223e-06,3.69752
2020-08-03,0.03,0.03,-0.15,-9.331597222222223e-06,3.73815
2020-08-04,0.03,0.03,-0.15,-9.331597222222223e-06,3.71779
2020-08-05,0.03,0.03,-0.17,-9.765625e-06,3.69302
2020-08-06,0.03,0.03,-0.16,-9.548611111111113e-06,3.68631
2020-08-07,0.03,0.03,-0.13,-8.897569444444445e-06,3.7165
2020-08-10,0.03,0.03,-0.13,-8.897569444444445e-06,3.72893
2020-08-11,0.03,0.03,-0.14,-9.114583333333334e-06,3.72555
2020-08-12,0.03,0.03,-0.14,-9.114583333333334e-06,3.72052
2020-08-13,0.03,0.03,-0.16,-9.548611111111113e-06,3.70526
2020-08-14,0.03,0.03,-0.18,-9.982638888888888e-06,3.70343
2020-08-17,0.15,0.15,-0.18,-1.0256410256410256e-05,3.6928
2020-08-18,0.03,0.03,-0.11,-8.463541666666666e-06,3.6582
2020-08-19,0.03,0.03,-0.15,-9.331597222222223e-06,3.6611
2020-08-20,0.03,0.03,-0.13,-8.897569444444445e-06,3.6722
2020-08-21,0.03,0.03,-0.11,-8.463541666666666e-06,3.68369
2020-08-24,0.03,0.03,-0.11,-8.463541666666666e-06,3.70639
2020-08-25,0.03,0.03,-0.11,-8.463541666666666e-06,3.70477
2020-08-26,0.03,0.03,-0.11,-8.463541666666666e-06,3.71841
2020-08-27,0.03,0.03,-0.12,-8.680555555555556e-06,3.69647
2020-08-28,0.03,0.03,-0.09,-8.029513888888888e-06,3.67423
2020-08-31,0.03,0.03,-0.12,-8.680555555555556e-06,3.65996
2020-09-01,0.03,0.03,-0.13,-8.897569444444445e-06,3.6541
2020-09-02,0.03,0.03,-0.14,-9.114583333333334e-06,3.68
2020-09-03,0.03,0.03,-0.11,-8.463541666666666e-06,3.72424
2020-09-04,0.03,0.03,-0.1,-8.246527777777777e-06,3.738
2020-09-05,0.03,0.03,-0.1,-8.246527777777777e-06,3.738
2020-09-07,0.03,0.03,-0.1,-8.246527777777777e-06,3.74473
2020-09-08,0.03,0.03,-0.1,-8.246527777777777e-06,3.73595
2020-09-09,0.03,0.03,-0.1,-8.246527777777777e-06,3.75419
2020-09-10,0.03,0.03,-0.1,-8.246527777777777e-06,3.73146
2020-09-11,0.03,0.03,-0.07,-7.595486111111114e-06,3.7439
2020-09-14,0.03,0.03,-0.07,-7.595486111111114e-06,3.72811
2020-09-15,0.03,0.03,-0.06,-7.378472222222225e-06,3.7271
2020-09-16,0.03,0.03,-0.06,-7.378472222222225e-06,3.7389
2020-09-17,0.03,0.03,-0.09,-8.029513888888888e-06,3.7496
2020-09-18,0.03,0.03,-0.08,-7.8125e-06,3.74286
2020-09-21,0.03,0.03,-0.08,-7.8125e-06,3.75129
2020-09-22,0.03,0.03,-0.08,-7.8125e-06,3.80799
2020-09-23,0.05,0.05,0.04,-5.555555555555554e-06,3.8275
2020-09-24,0.05,0.05,0.06,-5.128205128205128e-06,3.8452
2020-09-25,0.05,0.05,0.08,-4.7008547008547e-06,3.88983
2020-09-28,0.08,0.08,0.1,-2.9358626919602503e-06,3.89379
2020-09-29,0.05,0.05,0.16,-2.991452991452993e-06,3.8297
2020-09-30,0.03,0.03,0.06,-4.774305555555556e-06,3.85141
2020-10-01,0.03,0.03,0.06,-4.774305555555556e-06,3.80202
2020-10-02,0.03,0.03,0.09,-4.1232638888888885e-06,3.81481
2020-10-05,0.03,0.03,0.09,-4.1232638888888885e-06,3.80378
2020-10-06,0.03,0.03,0.03,-5.4253472222222224e-06,3.79323
2020-10-07,0.03,0.03,0.03,-5.4253472222222224e-06,3.799
2020-10-08,0.03,0.03,0.02,-5.642361111111111e-06,3.79837
2020-10-09,0.03,0.03,0.04,-5.208333333333333e-06,3.75103
2020-10-12,0.03,0.03,0.04,-5.208333333333333e-06,3.76136
2020-10-13,0.03,0.03,0.03,-5.4253472222222224e-06,3.77847
2020-10-14,0.03,0.03,-0.05,-7.161458333333333e-06,3.81725
2020-10-15,0.03,0.03,0.01,-5.859375e-06,3.8419
2020-10-16,0.03,0.03,0.01,-5.859375e-06,3.85863
2020-10-19,0.08,0.08,0.01,-4.968383017163505e-06,3.871
2020-10-20,0.03,0.03,0.05,-4.991319444444444e-06,3.84826
2020-10-21,0.03,0.03,0.08,-4.340277777777778e-06,3.83656
2020-10-22,0.03,0.03,0.08,-4.340277777777778e-06,3.85236
2020-10-23,0.03,0.03,0.07,-4.557291666666667e-06,3.84219
2020-10-26,0.1,0.1,0.04,-1.7517517517517524e-06,3.85326
2020-10-27,0.03,0.03,0.05,-4.991319444444444e-06,3.86445
2020-10-28,0.03,0.03,0.03,-5.4253472222222224e-06,3.89275
2020-10-29,0.03,0.03,-0.08,-7.8125e-06,3.9269
2020-10-30,0.03,0.03,-0.06,-7.378472222222225e-06,3.9383
2020-11-02,0.03,0.03,-0.06,-7.378472222222225e-06,3.93973
2020-11-03,0.03,0.03,0.06,-4.774305555555556e-06,3.85233
2020-11-04,0.03,0.03,-0.03,-6.727430555555556e-06,3.85563
2020-11-05,0.03,0.03,-0.07,-7.595486111111114e-06,3.80226
2020-11-06,0.03,0.03,-0.13,-8.897569444444445e-06,3.77708
2020-11-09,0.03,0.03,-0.13,-8.897569444444445e-06,3.74581
2020-11-10,0.03,0.03,-0.08,-7.8125e-06,3.78018
2020-11-11,0.03,0.03,-0.07,-7.595486111111114e-06,3.79431
2020-11-12,0.03,0.03,-0.08,-7.8125e-06,3.79074
2020-11-13,0.03,0.03,-0.1,-8.246527777777777e-06,3.76848
2020-11-16,0.08,0.08,-0.11,-7.678410117434506e-06,3.75977
2020-11-17,0.03,0.03,-0.1,-8.246527777777777e-06,3.77251
2020-11-18,0.03,0.03,-0.06,-7.378472222222225e-06,3.75589
2020-11-19,0.03,0.03,-0.08,-7.8125e-06,3.75464
2020-11-20,0.03,0.03,-0.1,-8.246527777777777e-06,3.75338
2020-11-23,0.03,0.03,-0.05,-7.161458333333333e-06,3.75115
2020-11-24,0.03,0.03,-0.01,-6.293402777777778e-06,3.74383
2020-11-25,0.03,0.03,-0.01,-6.293402777777778e-06,3.73961
2020-11-26,0.03,0.03,-0.01,-6.293402777777778e-06,3.73818
2020-11-27,0.03,0.03,-0.03,-6.727430555555556e-06,3.73925
2020-11-30,0.03,0.03,-0.03,-6.727430555555556e-06,3.72552
2020-12-01,0.03,0.03,-0.05,-7.161458333333333e-06,3.67208
2020-12-02,0.03,0.03,-0.09,-8.029513888888888e-06,3.67729
2020-12-03,0.03,0.03,-0.12,-8.680555555555556e-06,3.67103
2020-12-04,0.03,0.03,-0.14,-9.114583333333334e-06,3.66047
2020-12-07,0.03,0.03,-0.12,-8.680555555555556e-06,3.67348
2020-12-08,0.03,0.03,-0.1,-8.246527777777777e-06,3.66394
2020-12-09,0.03,0.03,-0.09,-8.029513888888888e-06,3.64049
2020-12-10,0.03,0.03,-0.11,-8.463541666666666e-06,3.63776
2020-12-11,0.03,0.03,-0.09,-8.029513888888888e-06,3.63672
2020-12-14,0.03,0.03,-0.09,-8.029513888888888e-06,3.63827
2020-12-15,0.03,0.03,-0.12,-8.680555555555556e-06,3.64345
2020-12-16,0.03,0.03,-0.12,-8.680555555555556e-06,3.62353
2020-12-17,0.03,0.03,-0.04,-6.944444444444445e-06,3.612
2020-12-18,0.04,0.04,-0.01,-6.459948320413439e-06,3.6175
2020-12-21,0.04,0.04,-0.02,-6.675279931093885e-06,3.65625
2020-12-22,0.04,0.04,0.04,-5.383290267011198e-06,3.67075
2020-12-23,0.04,0.04,0.03,-5.598621877691645e-06,3.68092
2020-12-24,0.11,0.11,0.25,-4.782928623988226e-06,3.6829
2020-12-28,0.11,0.11,0.25,-4.782928623988226e-06,3.66014
2020-12-29,0.11,0.13,-0.6,-2.0270270270270276e-05,3.65458
2020-12-30,0.11,0.13,-0.03,-9.572072072072071e-06,3.67104
2020-12-31,0.11,0.04,0.08,-4.521963824289404e-06,3.69328
2021-01-04,0.04,0.04,-0.05,-7.3212747631352285e-06,3.68767
2021-01-05,0.04,0.04,-0.39,-1.4642549526270455e-05,3.67347
2021-01-06,0.03,0.03,-0.54,-1.779513888888889e-05,3.64973
2021-01-07,0.03,0.03,-0.63,-1.9748263888888888e-05,3.65695
2021-01-08,0.03,0.03,-0.68,-2.0833333333333333e-05,3.67091
2021-01-11,0.03,0.03,-0.68,-2.0833333333333333e-05,3.69791
2021-01-12,0.03,0.03,-0.54,-1.779513888888889e-05,3.69692
2021-01-13,0.03,0.03,-0.36,-1.388888888888889e-05,3.69702
2021-01-14,0.03,0.03,-0.29,-1.2369791666666666e-05,3.72499
2021-01-15,0.03,0.03,0.05,-4.991319444444444e-06,3.73015
2021-01-18,0.03,0.03,-0.32,-1.3020833333333338e-05,3.73829
2021-01-19,0.03,0.03,-0.32,-1.3020833333333338e-05,3.73035
2021-01-20,0.03,0.03,-0.32,-1.3020833333333338e-05,3.72373
2021-01-21,0.03,0.03,-0.33,-1.3237847222222223e-05,3.71573
2021-01-22,0.03,0.03,-0.33,-1.3237847222222223e-05,3.70445
2021-01-25,0.03,0.03,-0.33,-1.3237847222222223e-05,3.72122
2021-01-26,0.03,0.03,-0.31,-1.2803819444444443e-05,3.72951
2021-01-27,0.03,0.03,-0.4,-1.4756944444444443e-05,3.73412
2021-01-28,0.03,0.03,-0.6,-1.9097222222222225e-05,3.73737
2021-01-29,0.03,0.03,-0.31,-1.2803819444444443e-05,3.68762
2021-02-01,0.03,0.03,-0.33,-1.3237847222222223e-05,3.7167
2021-02-02,0.03,0.03,-0.32,-1.3020833333333338e-05,3.6962
2021-02-03,0.03,0.03,-0.32,-1.3020833333333338e-05,3.7008
2021-02-04,0.03,0.03,-0.32,-1.3020833333333338e-05,3.72896
2021-02-05,0.03,0.03,-0.25,-1.1501736111111113e-05,3.69355
2021-02-08,0.03,0.03,-0.25,-1.1501736111111113e-05,3.69005
2021-02-09,0.03,0.03,-0.2,-1.0416666666666666e-05,3.66715
2021-02-10,0.03,0.03,-0.21,-1.0633680555555554e-05,3.67905
2021-02-11,0.03,0.03,-0.2,-1.0416666666666666e-05,3.69976
2021-02-12,0.03,0.03,-0.17,-9.765625e-06,3.6813
2021-02-15,0.03,0.03,-0.17,-9.765625e-06,3.66865
2021-02-16,0.03,0.03,-0.2,-1.0416666666666666e-05,3.68415
2021-02-17,0.03,0.03,-0.24,-1.1284722222222222e-05,3.70365
2021-02-18,0.03,0.03,-0.24,-1.1284722222222222e-05,3.70564
2021-02-19,0.03,0.03,-0.4,-1.4756944444444443e-05,3.67415
2021-02-22,0.03,0.03,-0.4,-1.4756944444444443e-05,3.68381
2021-02-23,0.03,0.03,-0.5,-1.6927083333333333e-05,3.69193
2021-02-24,0.03,0.03,-0.57,-1.844618055555556e-05,3.69674
2021-02-25,0.03,0.03,-0.31,-1.2803819444444443e-05,3.6799
